,t,Y,C
20291,1.01455,-49.98779296875,75.0
20292,1.0146,-49.957275390625,75.0
20293,1.01465,-49.98779296875,75.0
20294,1.0147000000000002,-50.018310546875,75.0
20295,1.01475,-50.048828125,75.0
20296,1.0148000000000001,-49.98779296875,75.0
20297,1.01485,-49.957275390625,75.0
20298,1.0149000000000001,-49.9267578125,75.0
20299,1.01495,-50.048828125,75.0
20300,1.0150000000000001,-50.018310546875,75.0
20301,1.01505,-49.957275390625,75.0
20302,1.0151000000000001,-49.957275390625,75.0
20303,1.01515,-49.98779296875,75.0
20304,1.0152,-50.018310546875,75.0
20305,1.01525,-50.018310546875,75.0
20306,1.0153,-50.018310546875,75.0
20307,1.01535,-49.98779296875,75.0
20308,1.0154,-49.98779296875,75.0
20309,1.01545,-50.018310546875,75.0
20310,1.0155,-50.048828125,75.0
20311,1.01555,-50.018310546875,75.0
20312,1.0156,-49.98779296875,75.0
20313,1.01565,-49.98779296875,75.0
20314,1.0157,-49.98779296875,75.0
20315,1.0157500000000002,-50.018310546875,75.0
20316,1.0158,-50.018310546875,75.0
20317,1.0158500000000001,-50.048828125,75.0
20318,1.0159,-49.98779296875,75.0
20319,1.0159500000000001,-49.957275390625,75.0
20320,1.016,-49.98779296875,75.0
20321,1.0160500000000001,-50.018310546875,75.0
20322,1.0161,-50.048828125,75.0
20323,1.01615,-49.957275390625,75.0
20324,1.0162,-49.98779296875,75.0
20325,1.01625,-49.957275390625,75.0
20326,1.0163,-49.957275390625,75.0
20327,1.01635,-49.98779296875,75.0
20328,1.0164,-50.048828125,75.0
20329,1.01645,-50.048828125,75.0
20330,1.0165,-50.079345703125,75.0
20331,1.01655,-50.018310546875,75.0
20332,1.0166,-50.018310546875,75.0
20333,1.01665,-50.048828125,75.0
20334,1.0167000000000002,-50.048828125,75.0
20335,1.01675,-50.079345703125,75.0
20336,1.0168000000000001,-50.079345703125,75.0
20337,1.01685,-50.018310546875,75.0
20338,1.0169000000000001,-50.018310546875,75.0
20339,1.01695,-50.048828125,75.0
20340,1.0170000000000001,-50.048828125,75.0
20341,1.01705,-50.048828125,75.0
20342,1.0171000000000001,-50.079345703125,75.0
20343,1.01715,-50.048828125,75.0
20344,1.0172,-50.048828125,75.0
20345,1.01725,-50.048828125,75.0
20346,1.0173,-50.018310546875,75.0
20347,1.01735,-50.018310546875,75.0
20348,1.0174,-50.048828125,75.0
20349,1.01745,-50.048828125,75.0
20350,1.0175,-50.018310546875,75.0
20351,1.01755,-49.98779296875,75.0
20352,1.0176,-50.018310546875,75.0
20353,1.01765,-49.957275390625,75.0
20354,1.0177,-49.9267578125,75.0
20355,1.0177500000000002,-49.957275390625,75.0
20356,1.0178,-49.9267578125,75.0
20357,1.0178500000000001,-49.9267578125,75.0
20358,1.0179,-49.957275390625,75.0
20359,1.0179500000000001,-49.98779296875,75.0
20360,1.018,-49.957275390625,75.0
20361,1.0180500000000001,-49.896240234375,75.0
20362,1.0181,-49.9267578125,75.0
20363,1.01815,-49.9267578125,75.0
20364,1.0182,-49.98779296875,75.0
20365,1.01825,-49.98779296875,75.0
20366,1.0183,-49.9267578125,75.0
20367,1.01835,-49.957275390625,75.0
20368,1.0184,-50.018310546875,75.0
20369,1.01845,-49.98779296875,75.0
20370,1.0185,-49.957275390625,75.0
20371,1.01855,-49.98779296875,75.0
20372,1.0186,-49.98779296875,75.0
20373,1.01865,-49.98779296875,75.0
20374,1.0187,-49.957275390625,75.0
20375,1.01875,-49.957275390625,75.0
20376,1.0188000000000001,-49.9267578125,75.0
20377,1.01885,-49.957275390625,75.0
20378,1.0189000000000001,-49.957275390625,75.0
20379,1.01895,-49.896240234375,75.0
20380,1.0190000000000001,-49.98779296875,75.0
20381,1.01905,-49.957275390625,75.0
20382,1.0191000000000001,-49.9267578125,75.0
20383,1.01915,-49.957275390625,75.0
20384,1.0192,-49.957275390625,75.0
20385,1.01925,-49.957275390625,75.0
20386,1.0193,-49.9267578125,75.0
20387,1.01935,-49.835205078125,75.0
20388,1.0194,-49.835205078125,75.0
20389,1.01945,-49.896240234375,75.0
20390,1.0195,-49.8046875,75.0
20391,1.01955,-49.8046875,75.0
20392,1.0196,-49.774169921875,75.0
20393,1.01965,-49.713134765625,75.0
20394,1.0197,-49.774169921875,75.0
20395,1.0197500000000002,-49.8046875,75.0
20396,1.0198,-49.774169921875,75.0
20397,1.0198500000000001,-49.74365234375,75.0
20398,1.0199,-49.8046875,75.0
20399,1.0199500000000001,-49.74365234375,75.0
20400,1.02,-49.74365234375,75.0
20401,1.0200500000000001,-49.8046875,75.0
20402,1.0201,-49.8046875,75.0
20403,1.0201500000000001,-49.774169921875,75.0
20404,1.0202,-49.713134765625,75.0
20405,1.02025,-49.8046875,75.0
20406,1.0203,-49.774169921875,75.0
20407,1.02035,-49.74365234375,75.0
20408,1.0204,-49.774169921875,75.0
20409,1.02045,-49.774169921875,75.0
20410,1.0205,-49.774169921875,75.0
20411,1.02055,-49.74365234375,75.0
20412,1.0206,-49.8046875,75.0
20413,1.02065,-49.8046875,75.0
20414,1.0207,-49.774169921875,75.0
20415,1.02075,-49.713134765625,75.0
20416,1.0208000000000002,-49.8046875,75.0
20417,1.02085,-49.835205078125,75.0
20418,1.0209000000000001,-49.774169921875,75.0
20419,1.02095,-49.774169921875,75.0
20420,1.0210000000000001,-49.835205078125,75.0
20421,1.02105,-49.86572265625,75.0
20422,1.0211000000000001,-49.835205078125,75.0
20423,1.02115,-49.774169921875,75.0
20424,1.0212,-49.835205078125,75.0
20425,1.02125,-49.9267578125,75.0
20426,1.0213,-49.896240234375,75.0
20427,1.02135,-49.8046875,75.0
20428,1.0214,-49.835205078125,75.0
20429,1.02145,-49.86572265625,75.0
20430,1.0215,-49.86572265625,75.0
20431,1.02155,-49.835205078125,75.0
20432,1.0216,-49.835205078125,75.0
20433,1.02165,-49.9267578125,75.0
20434,1.0217,-49.957275390625,75.0
20435,1.0217500000000002,-49.86572265625,75.0
20436,1.0218,-49.86572265625,75.0
20437,1.0218500000000001,-49.9267578125,75.0
20438,1.0219,-49.9267578125,75.0
20439,1.0219500000000001,-49.957275390625,75.0
20440,1.022,-49.86572265625,75.0
20441,1.0220500000000001,-49.896240234375,75.0
20442,1.0221,-49.896240234375,75.0
20443,1.0221500000000001,-49.957275390625,75.0
20444,1.0222,-49.896240234375,75.0
20445,1.02225,-49.835205078125,75.0
20446,1.0223,-49.86572265625,75.0
20447,1.02235,-49.896240234375,75.0
20448,1.0224,-49.86572265625,75.0
20449,1.02245,-49.835205078125,75.0
20450,1.0225,-49.8046875,75.0
20451,1.02255,-49.835205078125,75.0
20452,1.0226,-49.835205078125,75.0
20453,1.02265,-49.835205078125,75.0
20454,1.0227,-49.8046875,75.0
20455,1.02275,-49.8046875,75.0
20456,1.0228000000000002,-49.8046875,75.0
20457,1.02285,-49.896240234375,75.0
20458,1.0229000000000001,-49.86572265625,75.0
20459,1.02295,-49.8046875,75.0
20460,1.0230000000000001,-49.86572265625,75.0
20461,1.02305,-49.896240234375,75.0
20462,1.0231000000000001,-49.896240234375,75.0
20463,1.02315,-49.896240234375,75.0
20464,1.0232,-49.86572265625,75.0
20465,1.02325,-49.86572265625,75.0
20466,1.0233,-49.9267578125,75.0
20467,1.02335,-49.896240234375,75.0
20468,1.0234,-49.896240234375,75.0
20469,1.02345,-49.835205078125,75.0
20470,1.0235,-49.835205078125,75.0
20471,1.02355,-49.86572265625,75.0
20472,1.0236,-49.896240234375,75.0
20473,1.02365,-49.896240234375,75.0
20474,1.0237,-49.835205078125,75.0
20475,1.0237500000000002,-49.8046875,75.0
20476,1.0238,-49.8046875,75.0
20477,1.0238500000000001,-49.835205078125,75.0
20478,1.0239,-49.86572265625,75.0
20479,1.0239500000000001,-49.835205078125,75.0
20480,1.024,-49.774169921875,75.0
20481,1.0240500000000001,-49.8046875,75.0
20482,1.0241,-49.835205078125,75.0
20483,1.0241500000000001,-49.86572265625,75.0
20484,1.0242,-49.86572265625,75.0
20485,1.02425,-49.835205078125,75.0
20486,1.0243,-49.8046875,75.0
20487,1.02435,-49.774169921875,75.0
20488,1.0244,-49.8046875,75.0
20489,1.02445,-49.835205078125,75.0
20490,1.0245,-49.86572265625,75.0
20491,1.02455,-49.8046875,75.0
20492,1.0246,-49.774169921875,75.0
20493,1.02465,-49.774169921875,75.0
20494,1.0247,-49.8046875,75.0
20495,1.02475,-49.86572265625,75.0
20496,1.0248000000000002,-49.896240234375,75.0
20497,1.02485,-49.835205078125,75.0
20498,1.0249000000000001,-49.8046875,75.0
20499,1.02495,-49.774169921875,75.0
20500,1.0250000000000001,-49.774169921875,75.0
20501,1.02505,-49.8046875,75.0
20502,1.0251000000000001,-49.835205078125,75.0
20503,1.02515,-49.8046875,75.0
20504,1.0252000000000001,-49.8046875,75.0
20505,1.02525,-49.774169921875,75.0
20506,1.0253,-49.74365234375,75.0
20507,1.02535,-49.774169921875,75.0
20508,1.0254,-49.774169921875,75.0
20509,1.02545,-49.8046875,75.0
20510,1.0255,-49.8046875,75.0
20511,1.02555,-49.835205078125,75.0
20512,1.0256,-49.8046875,75.0
20513,1.02565,-49.8046875,75.0
20514,1.0257,-49.774169921875,75.0
20515,1.02575,-49.774169921875,75.0
20516,1.0258,-49.74365234375,75.0
20517,1.0258500000000002,-49.8046875,75.0
20518,1.0259,-49.8046875,75.0
20519,1.0259500000000001,-49.835205078125,75.0
20520,1.026,-49.835205078125,75.0
20521,1.0260500000000001,-49.8046875,75.0
20522,1.0261,-49.774169921875,75.0
20523,1.0261500000000001,-49.713134765625,75.0
20524,1.0262,-49.774169921875,75.0
20525,1.02625,-49.74365234375,75.0
20526,1.0263,-49.774169921875,75.0
20527,1.02635,-49.74365234375,75.0
20528,1.0264,-49.74365234375,75.0
20529,1.02645,-49.6826171875,75.0
20530,1.0265,-49.652099609375,75.0
20531,1.02655,-49.74365234375,75.0
20532,1.0266,-49.74365234375,75.0
20533,1.02665,-49.713134765625,75.0
20534,1.0267,-49.6826171875,75.0
20535,1.02675,-49.74365234375,75.0
20536,1.0268000000000002,-49.74365234375,75.0
20537,1.02685,-49.713134765625,75.0
20538,1.0269000000000001,-49.713134765625,75.0
20539,1.02695,-49.713134765625,75.0
20540,1.0270000000000001,-49.713134765625,75.0
20541,1.02705,-49.713134765625,75.0
20542,1.0271000000000001,-49.713134765625,75.0
20543,1.02715,-49.713134765625,75.0
20544,1.0272000000000001,-49.74365234375,75.0
20545,1.02725,-49.713134765625,75.0
20546,1.0273,-49.713134765625,75.0
20547,1.02735,-49.713134765625,75.0
20548,1.0274,-49.713134765625,75.0
20549,1.02745,-49.713134765625,75.0
20550,1.0275,-49.713134765625,75.0
20551,1.02755,-49.6826171875,75.0
20552,1.0276,-49.6826171875,75.0
20553,1.02765,-49.713134765625,75.0
20554,1.0277,-49.6826171875,75.0
20555,1.02775,-49.713134765625,75.0
20556,1.0278,-49.713134765625,75.0
20557,1.0278500000000002,-49.652099609375,75.0
20558,1.0279,-49.6826171875,75.0
20559,1.0279500000000001,-49.6826171875,75.0
20560,1.028,-49.652099609375,75.0
20561,1.0280500000000001,-49.713134765625,75.0
20562,1.0281,-49.652099609375,75.0
20563,1.0281500000000001,-49.62158203125,75.0
20564,1.0282,-49.652099609375,75.0
20565,1.02825,-49.6826171875,75.0
20566,1.0283,-49.652099609375,75.0
20567,1.02835,-49.652099609375,75.0
20568,1.0284,-49.6826171875,75.0
20569,1.02845,-49.62158203125,75.0
20570,1.0285,-49.62158203125,75.0
20571,1.02855,-49.652099609375,75.0
20572,1.0286,-49.6826171875,75.0
20573,1.02865,-49.6826171875,75.0
20574,1.0287,-49.6826171875,75.0
20575,1.02875,-49.6826171875,75.0
20576,1.0288000000000002,-49.74365234375,75.0
20577,1.02885,-49.6826171875,75.0
20578,1.0289000000000001,-49.6826171875,75.0
20579,1.02895,-49.713134765625,75.0
20580,1.0290000000000001,-49.74365234375,75.0
20581,1.02905,-49.6826171875,75.0
20582,1.0291000000000001,-49.6826171875,75.0
20583,1.02915,-49.6826171875,75.0
20584,1.0292000000000001,-49.713134765625,75.0
20585,1.02925,-49.652099609375,75.0
20586,1.0293,-49.652099609375,75.0
20587,1.02935,-49.6826171875,75.0
20588,1.0294,-49.713134765625,75.0
20589,1.02945,-49.6826171875,75.0
20590,1.0295,-49.652099609375,75.0
20591,1.02955,-49.6826171875,75.0
20592,1.0296,-49.713134765625,75.0
20593,1.02965,-49.713134765625,75.0
20594,1.0297,-49.652099609375,75.0
20595,1.02975,-49.6826171875,75.0
20596,1.0298,-49.74365234375,75.0
20597,1.0298500000000002,-49.6826171875,75.0
20598,1.0299,-49.6826171875,75.0
20599,1.0299500000000001,-49.6826171875,75.0
20600,1.03,-49.713134765625,75.0
20601,1.0300500000000001,-49.713134765625,75.0
20602,1.0301,-49.652099609375,75.0
20603,1.0301500000000001,-49.652099609375,75.0
20604,1.0302,-49.713134765625,75.0
20605,1.03025,-49.74365234375,75.0
20606,1.0303,-49.713134765625,75.0
20607,1.03035,-49.6826171875,75.0
20608,1.0304,-49.713134765625,75.0
20609,1.03045,-49.74365234375,75.0
20610,1.0305,-49.6826171875,75.0
20611,1.03055,-49.652099609375,75.0
20612,1.0306,-49.6826171875,75.0
20613,1.03065,-49.652099609375,75.0
20614,1.0307,-50.079345703125,75.0
20615,1.03075,-49.896240234375,75.0
20616,1.0308,-49.652099609375,75.0
20617,1.03085,-49.6826171875,75.0
20618,1.0309000000000001,-49.6826171875,75.0
20619,1.03095,-49.713134765625,75.0
20620,1.0310000000000001,-49.652099609375,75.0
20621,1.03105,-49.62158203125,75.0
20622,1.0311000000000001,-49.62158203125,75.0
20623,1.03115,-49.62158203125,75.0
20624,1.0312000000000001,-49.652099609375,75.0
20625,1.03125,-49.560546875,75.0
20626,1.0313,-49.560546875,75.0
20627,1.03135,-49.530029296875,75.0
20628,1.0314,-49.62158203125,75.0
20629,1.03145,-49.62158203125,75.0
20630,1.0315,-49.530029296875,75.0
20631,1.03155,-49.560546875,75.0
20632,1.0316,-49.560546875,75.0
20633,1.03165,-49.591064453125,75.0
20634,1.0317,-49.560546875,75.0
20635,1.03175,-49.530029296875,75.0
20636,1.0318,-49.560546875,75.0
20637,1.0318500000000002,-49.62158203125,75.0
20638,1.0319,-49.560546875,75.0
20639,1.0319500000000001,-49.591064453125,75.0
20640,1.032,-49.49951171875,75.0
20641,1.0320500000000001,-49.468994140625,75.0
20642,1.0321,-49.468994140625,75.0
20643,1.0321500000000001,-49.530029296875,75.0
20644,1.0322,-49.49951171875,75.0
20645,1.0322500000000001,-49.530029296875,75.0
20646,1.0323,-49.49951171875,75.0
20647,1.03235,-49.468994140625,75.0
20648,1.0324,-49.4384765625,75.0
20649,1.03245,-49.530029296875,75.0
20650,1.0325,-49.530029296875,75.0
20651,1.03255,-49.530029296875,75.0
20652,1.0326,-49.468994140625,75.0
20653,1.03265,-49.468994140625,75.0
20654,1.0327,-49.468994140625,75.0
20655,1.03275,-49.560546875,75.0
20656,1.0328,-49.560546875,75.0
20657,1.03285,-49.560546875,75.0
20658,1.0329000000000002,-49.530029296875,75.0
20659,1.03295,-49.530029296875,75.0
20660,1.0330000000000001,-49.530029296875,75.0
20661,1.03305,-49.560546875,75.0
20662,1.0331000000000001,-49.591064453125,75.0
20663,1.03315,-49.49951171875,75.0
20664,1.0332000000000001,-49.530029296875,75.0
20665,1.03325,-49.468994140625,75.0
20666,1.0333,-49.530029296875,75.0
20667,1.03335,-49.530029296875,75.0
20668,1.0334,-49.468994140625,75.0
20669,1.03345,-49.530029296875,75.0
20670,1.0335,-49.49951171875,75.0
20671,1.03355,-49.49951171875,75.0
20672,1.0336,-49.530029296875,75.0
20673,1.03365,-49.530029296875,75.0
20674,1.0337,-49.468994140625,75.0
20675,1.03375,-49.468994140625,75.0
20676,1.0338,-49.468994140625,75.0
20677,1.0338500000000002,-49.530029296875,75.0
20678,1.0339,-49.49951171875,75.0
20679,1.0339500000000001,-49.530029296875,75.0
20680,1.034,-49.49951171875,75.0
20681,1.0340500000000001,-49.468994140625,75.0
20682,1.0341,-49.560546875,75.0
20683,1.0341500000000001,-49.49951171875,75.0
20684,1.0342,-49.560546875,75.0
20685,1.0342500000000001,-49.560546875,75.0
20686,1.0343,-49.591064453125,75.0
20687,1.03435,-49.530029296875,75.0
20688,1.0344,-49.530029296875,75.0
20689,1.03445,-49.530029296875,75.0
20690,1.0345,-49.530029296875,75.0
20691,1.03455,-49.560546875,75.0
20692,1.0346,-49.560546875,75.0
20693,1.03465,-49.591064453125,75.0
20694,1.0347,-49.591064453125,75.0
20695,1.03475,-49.560546875,75.0
20696,1.0348,-49.49951171875,75.0
20697,1.03485,-49.530029296875,75.0
20698,1.0349000000000002,-49.530029296875,75.0
20699,1.03495,-49.530029296875,75.0
20700,1.0350000000000001,-49.468994140625,75.0
20701,1.03505,-49.49951171875,75.0
20702,1.0351000000000001,-49.560546875,75.0
20703,1.03515,-49.49951171875,75.0
20704,1.0352000000000001,-49.49951171875,75.0
20705,1.03525,-49.49951171875,75.0
20706,1.0353,-49.49951171875,75.0
20707,1.03535,-49.49951171875,75.0
20708,1.0354,-49.560546875,75.0
20709,1.03545,-49.530029296875,75.0
20710,1.0355,-49.49951171875,75.0
