-5.736834558303600673e-01,-6.786540001184031556e-01,1.395115626253201901e-01,-1.905226223019705900e-01,8.571987571757803126e-01,8.911469616162559504e+00,1.536035030354772069e+01,1.935428729456056729e+01,nan,nan,nan,nan
1.903545464587624025e-01,-1.110085633920104980e-01,2.827805417674079946e-02,6.215693248346694233e-01,-3.015114267522979730e-01,8.000881219573102499e+00,8.466307632140223305e+00,9.007107639852796055e+00,1.422102753522320562e+01,6.659114649688889109e+00,nan,nan
2.976661584898642743e-01,-2.451435883021587936e-01,4.769366590063677247e-01,8.576865700708071749e-01,1.915230515900654962e-01,1.966417853247650394e+00,9.779996872798230712e+00,8.675701671299496098e+00,1.399867791401177541e+01,9.564961274460200613e+00,nan,nan
2.100906629844716988e+00,5.788672815083474310e-01,5.078154373769811158e+00,4.741209665939122964e+00,-1.451487514232892240e+00,1.123069821974868487e+00,3.734430360982746944e+00,-1.135278927222937106e+00,7.347799903379571562e-01,2.089318664757713773e+00,nan,nan
1.706160061372063996e+00,-5.690090619137596617e-01,2.365396608669023959e-01,5.702150653954560777e-01,7.912733184025482203e-01,5.662176206179415416e+00,9.642680877530153793e+00,4.491195103379730824e+00,nan,nan,nan,nan
5.954620068716836023e-01,-3.091835694764119014e-01,1.099443714900768088e+00,1.012318432820165093e+00,7.998904877942067948e-01,9.849580414873058132e-01,2.170256306469874996e+00,2.789461689493268448e+00,1.291252657344877086e+01,1.262237783307793926e+01,nan,nan
nan,nan,-1.056253696880669057e-01,2.293405214063445552e+00,1.956882483651403992e-01,3.670270194804263753e-01,2.710718802848012476e+00,1.487959677507614487e+00,1.138465453093334645e+01,9.050743164321037870e-01,nan,nan
7.108625267155020966e-01,-3.392738199069000177e-02,8.146372679916368265e-01,1.101149186142190706e+00,1.123890953011126737e+00,3.292548834823641357e+00,7.280424136798687051e+00,7.574699811073244859e+00,4.715061108295300230e+00,1.502726301615012439e+01,nan,nan
2.150642670579301918e-01,5.965371985650432807e-01,1.767296811844017990e-01,1.998098291826710726e+00,-1.685147684150196001e+00,4.257084366665493946e-01,4.088184851274138110e-01,1.957336284135301918e+00,1.036635604495704577e+01,1.175217755153759036e+01,nan,nan
5.916325720164273827e-01,-7.863229942813027007e-01,7.594709153859078299e-01,-5.223613074302899985e-03,1.152928511883413998e-01,5.244903161111161838e-01,7.885230187010885405e-01,1.074530812892682485e+00,9.611976623461895741e+00,1.578139094893741934e+01,nan,nan
6.370749581468507783e-01,1.168175919165432980e-01,1.576176405256244806e+00,1.800281159497230332e+00,1.965940482323804028e+00,-1.128453915772323679e+00,1.421888885675824499e+00,2.477744691703722968e-01,6.908997560407084570e+00,1.652361052537832720e+01,nan,nan
1.256695011531746342e+00,2.431443850431523057e-01,6.109323696972127626e-01,1.099908521316713683e+00,-7.269011581791592347e-01,4.004902398167315969e-01,1.188836067530244289e+00,1.109424513029334758e+00,5.663902013337931862e+00,1.358146119015110465e+01,nan,nan
1.636968203946866041e+00,-3.419383723794126029e-01,1.037356820433648075e+00,1.160412878213628485e+00,2.227534593836212884e-01,4.587432011816249933e+00,3.571359447578953628e+00,1.371501999770644575e+00,1.270989025942944828e+01,1.216966573064642887e+01,nan,nan
-2.963557435035062970e-01,-1.838192790440552893e-01,1.779322031166568729e+00,1.526914286723484837e+00,-1.946822003583656979e-01,5.979072848666577400e+00,nan,nan,nan,nan,nan,nan
2.089065400986014343e+00,1.188727662171259913e+00,1.957233265109236786e+00,2.000447730330400020e+00,9.582887821551175911e-01,2.675684552553718731e-01,1.000693663147936396e+00,2.042040663192004057e+00,1.840449507168938403e+00,4.328900867837808697e+00,1.282574893204755639e+01,nan
2.032510812695695446e+00,-6.600619925247782627e-01,1.470008677665574082e+00,1.256039289172229845e+00,3.097302918543556327e+00,2.055519878335119177e+00,4.866823694286008362e+00,2.359331295166698261e+00,1.270681586136962915e+00,1.118422190397682314e+01,nan,nan
8.725986666080027820e-01,1.128020796863464931e-01,6.970349480679710608e-01,6.848979932719688746e-01,-1.871407708526733882e-01,-2.029372230557363044e-01,2.740775426090426237e+00,-1.846274962841804868e-01,-9.987809168839939522e-02,1.126979785063224604e+00,nan,nan
1.182839766893757139e+00,-1.879922144470682399e+00,4.027309202394201981e-01,2.081431718036741985e-01,-3.331472011136006883e-01,-6.608065082892820019e-01,9.375372209025354397e-01,1.371408464651946435e+00,3.939573788424508116e+00,-8.372299846046465932e-01,-3.050518546762276628e+00,nan
8.047101056961143417e-01,4.815058321794640078e-02,1.623944884414572076e+00,6.489387650061768653e-01,-4.182135998022625256e-01,1.090780135106446735e+01,1.699422203404281007e+01,1.720739066115212523e+01,nan,nan,nan,nan
2.443839870692650962e+00,6.409917634607189552e-01,3.836890234872185612e+00,3.723220164352267325e+00,-1.862979103078515219e+00,-7.708296539059538155e-01,8.779732745734031285e-01,3.592056943552120352e+00,1.568981083210190874e+01,1.747780778287437542e+01,nan,nan
1.731989833020148417e+00,8.205300044175228846e-01,1.105476497731415986e+00,4.846372054278137997e-01,1.242974643271402169e+00,1.973551172522913566e+00,2.507190224827947400e+00,1.193299939632250073e+01,nan,nan,nan,nan
1.126433681147315680e+00,-4.983828098048330157e-01,-3.617294221220850037e-02,2.439669579418181744e+00,8.537709464279146232e-01,1.300050941770107826e+00,2.198259366025328010e-01,1.137355783290825428e+00,1.479535474958632868e+01,nan,nan,nan
3.104261167727027093e+00,1.069992897813361710e+00,2.826316204021694478e+00,1.454205408726912951e+00,-1.279285002430853968e+00,-1.542100548117374959e-01,4.439221280224220911e-01,1.588533773518813952e+01,2.194387692407376633e+01,nan,nan,nan
4.416676520272856954e-01,-1.065833769925819963e-01,1.307303400837787066e-01,3.117088291960838031e+00,1.099335755727612884e+01,8.143458205899884561e+00,6.883191222833616507e+00,5.705886079217262763e-01,5.629846741607861915e+00,1.347852716969231146e+01,nan,nan
6.649400133575805727e-01,3.500437104048463866e-01,8.170890073779377705e-01,8.288754210448326942e-01,-2.447686016333200931e-01,-1.053510708721597938e-01,6.647404920884407709e-01,1.207374504001655025e+00,9.713925085099803791e-01,5.920207986168678715e+00,2.475129255414992713e+01,nan
1.824263047380384029e+00,1.188600352980178743e+00,-1.255163889934194921e-01,2.489248289774625089e+00,3.734854060520046981e-01,5.262625504008664468e-01,2.088793469712097561e+00,-2.289404340728224074e+00,-2.656884128279566326e+00,-1.745784347839683504e+00,-5.228945826523368368e+00,1.122458730781739966e+01
1.054989259829253845e+00,-7.231988320599803677e-01,2.614763929063650127e-02,6.872005694773958284e-01,1.545661087548222956e-01,1.049379319091288032e+01,1.059675119184525549e+01,9.311951994796277887e+00,nan,nan,nan,nan
7.092516140272810965e-01,1.537157307638480797e+00,1.290077082176154022e+00,1.376473857491938013e-01,-2.912056376479513764e-01,1.940794971926226298e+00,1.483510720329253019e+00,8.420677760379258192e-01,8.804101138364726076e-01,6.956932294327553556e+00,1.225096285089268733e+01,nan
2.077115613063885924e+00,7.371137206883280335e-01,1.264864222684423556e+00,1.076070500776552086e+00,1.505211654476618310e+00,5.667173737910344844e-01,9.211734469438551676e-01,-8.052817370598430724e-01,6.126663729629938437e+00,1.814765931885973060e+01,nan,nan
5.081896546938056147e+00,3.514828332533684874e-01,5.961672079449045647e+00,5.780167201862276727e+00,nan,nan,nan,nan,nan,nan,nan,nan
5.734726360004686052e-01,4.791540889483705268e-01,-5.393966296326010296e-02,2.389122023853567922e-01,3.637778901765463258e-01,1.792099832143595695e+00,1.832829043749688802e+00,5.586889280129621937e+00,6.463958438523039973e+00,1.322986804319005572e+01,nan,nan
4.008862791593761798e+00,1.422265840696780081e+00,1.004359028798675890e+00,5.179940144901273413e+00,-4.721942745645095196e-01,-2.867624491356776106e-01,2.154900353502829713e+00,1.726574592811139119e+00,1.526494207071783649e+01,nan,nan,nan
4.447983519950870601e+00,-1.321674783796457087e+00,1.867313597095936917e+00,5.387456147098820480e+00,-6.028142020240133681e-01,1.988154685814742306e+00,3.039214335224960539e+00,nan,nan,nan,nan,nan
7.351771548701956371e-01,-4.333399857444109049e-01,7.279861997306670551e-02,3.182830111673524143e-01,-2.381128114553477115e-01,1.014069290011395952e-01,1.337138398373074910e+00,4.662911695170065229e+01,nan,nan,nan,nan
7.648362205303605998e-01,1.340866347712197815e+00,5.526987978603095097e-01,1.536690489502303247e+00,-1.243248130468090462e+00,-2.397835784413769045e-01,7.248280755740549308e-01,4.168339028712421346e+00,3.591987886416710962e-01,4.976161693745167369e+00,1.469535364845148351e+01,nan
1.442079794721935926e+00,-9.622392859584549818e-02,2.027241057105204192e+00,1.369058939707292311e+00,-1.975258055248773070e-01,-6.793867480596766928e-01,1.323384842700348729e+00,3.530885544929580178e+00,2.780275648364885388e+00,1.285156100143891145e+01,nan,nan
1.489873113701159113e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.890966917158919791e-02,2.752164034065912812e+00,-1.906854319530292496e+00,2.015672872823192296e+00,-3.154670899816463425e+00,-3.455991168416860243e-02,-1.273694572342413567e+00,2.137164786963158036e+00,-2.534180464261127863e+00,1.061564088081764501e+00,9.047922159052868452e+00,nan
1.912307179441299909e-01,4.104039763497664417e+00,9.986820533028112346e-01,2.856454108894136645e+00,1.652459350153924644e+00,-1.903968922319636992e+00,3.011260705348833167e+00,1.002230551429249594e+01,2.078036778478266733e+00,nan,nan,nan
2.105113161748916273e+00,1.642182507883445775e+00,1.348960830528247667e+00,2.919097243518332441e+00,1.460632683337898197e+00,1.866439995752529279e+00,2.595702892077214496e+00,1.245060787806720803e+00,8.358868860651037735e+00,nan,nan,nan
2.649977999690072972e-01,-3.371784734786555937e-01,5.781194534780569744e-02,1.805274639221549293e+00,2.859406181114488854e-01,-6.886386141748566114e-01,2.497503976459423125e+00,3.581133942840936335e+00,2.071625075365540525e+00,1.400234428852624724e+01,nan,nan
2.373796441930010825e+00,7.194910801618595864e-01,1.522126116885209379e+00,2.193519887155056747e+00,1.061364019735933306e+00,-4.273764029041631218e-01,4.660103855234030285e-02,4.023382230344069832e+00,1.637293394116447232e+01,nan,nan,nan
-1.006929171487953995e-01,5.318931079608459900e-01,1.206479343885041411e+00,1.730220590340122211e+00,1.112767077855250752e+00,7.474262594638371171e-01,1.531203410101428464e+00,5.723648547137250020e-01,9.545816262249795514e-01,1.786379065367272423e+00,6.616693395090589291e+00,nan
3.065273569745819923e-02,4.587712854602937762e-01,1.553578541833585125e-01,1.585049224592973705e+00,1.821501924484940416e+00,-1.341025805775419022e-01,4.477516491092483619e+00,6.907515717427874513e+00,9.129689499804452879e+00,1.285967225187028617e+01,nan,nan
3.635285632748623263e-01,-3.578124024326213015e-01,-2.064749981125255096e-01,6.082001282824689437e-01,5.081300552959820971e-01,-6.692857948671507851e-01,8.289810458176564145e-01,1.092970651491835588e+00,-3.901774557131725274e-01,2.930109003724350458e+00,1.403521906641553407e+00,3.833274503685440493e+01
2.478453639391401120e-01,5.474602236777389996e-02,7.700132539370099782e-02,1.223449356795762943e+00,1.192826659594221184e+00,1.453090430579460968e+00,2.582610834442879977e+00,2.676851220674496101e+00,1.253325782789306508e+00,1.310189785528557582e+00,6.327357603321811297e+00,nan
2.575432017574483812e-01,8.711414672884206789e-01,1.106449162819881593e+00,7.821059881446993378e-01,7.879664116705534793e-01,-4.319754065513132790e-01,1.714210252542920920e-01,5.482923524834755202e-01,2.308294341082257894e-01,5.327267318723045264e+00,nan,nan
3.332294016152321792e-01,1.321621517843400984e-01,1.305310020095278079e+00,2.226146009056920061e+00,8.484588346498939115e-01,2.411814440512037028e-01,1.690751799464271699e+01,2.535634686128564752e+01,nan,nan,nan,nan
5.408709570338817718e-01,3.917469809682568860e-01,6.974865412542641252e-01,3.583626744313965329e+00,1.416455847119507894e+00,-1.328784608800019085e-01,5.194546497935611740e+00,1.727172798522731867e+01,1.087920141024566156e+01,nan,nan,nan
-7.017442259094149870e-01,-8.842917536251699781e-03,-7.097612118375089540e-01,9.184182318029752157e-01,5.978721532877290246e-01,2.294028875936334533e+00,7.176809818759660509e+00,8.652668531992940615e+00,6.246006598121097042e+00,9.057944449730884529e+00,nan,nan
9.424496738481984437e-01,-9.387767722220221600e-01,1.044467507691218877e+00,2.863614345413693085e-01,1.479636300113364999e+00,-2.657721427043051032e-01,7.918234180416529322e-02,1.345365519731793080e+00,2.781469392050858414e+00,1.253165861063394715e+01,nan,nan
8.656623845502351422e-01,-1.079798100273832162e+00,1.480987635832418103e-01,8.798220360452068123e-01,1.319797457710069899e-01,-2.041363039898860116e-02,-2.901035615745828911e-01,1.441434626484786818e+00,1.836573643556473678e+00,3.298165369988602436e+01,nan,nan
-3.981800898981153192e-01,-9.568753953333410112e-02,-1.112794514005735064e-01,5.911460406634391207e-01,4.744008976629754959e-01,1.199594519409006022e-01,1.667497214096977709e+00,2.811539726674276540e+00,8.515043059754754395e+00,1.596828324050972014e+01,nan,nan
5.860776303040761137e-01,-1.508540243470587239e+00,9.432331161186810475e-02,8.236257426963967676e-01,1.548199609019940803e+00,-1.504448830306202023e-01,9.533590729232104266e-01,1.230329908062191446e+00,4.204001318736515280e+00,nan,nan,nan
2.053025030095958048e+00,9.583022746602968267e-01,1.746451586306481119e+00,1.651668283005834237e+00,5.904604222469836960e-01,1.467603725443828111e+00,3.635021915262905523e+00,3.324416129558187549e+00,1.451425852155331597e+00,8.125941350097004801e+00,nan,nan
2.997300238105296444e+00,1.503088752968050057e-01,2.967218038880149678e+00,5.505971424049941554e+00,1.130184537549179247e+00,nan,nan,nan,nan,nan,nan,nan
-3.033388313150292781e+00,8.860696611691980251e-02,2.080002357142388125e-01,-4.826887124126719858e-02,-1.398753949821752995e-01,1.522893638308485120e-01,6.964017934967627887e-01,1.190752238500497162e+00,2.582926092625490888e+00,9.334280073325235350e+00,nan,nan
4.734505171432640269e-01,-7.515427589326406643e-01,-2.525634447219165413e+00,5.750908440737947380e-01,7.880627673563024294e-01,1.492782969280746830e+00,1.881383258548874782e+00,1.344051224152113377e+01,nan,nan,nan,nan
1.077335854933823972e-01,-3.371305608359249084e-01,-1.314030684857210973e+00,2.078090874286123935e+00,1.462327607674070551e+00,3.209163570152843814e+00,1.712677377617809915e+00,4.491611499190215184e+00,-1.699642360789535678e+00,1.327642657007112348e+01,nan,nan
5.502495997675372896e-01,-8.843435531147051387e-01,2.323775576033524914e-01,9.604171094060339753e-01,-7.736611029278230856e-01,-9.819384422635647480e-01,1.625369349779927308e+00,1.585873566992835926e+01,1.696891984803090736e+01,nan,nan,nan
1.075333993588810877e+00,-5.597440597410430208e-01,1.073613676661465954e-01,6.808704236510441099e-01,3.758114798877493223e-01,-1.845864775685595871e-01,1.180325684189433399e+00,1.058155711453845793e+00,6.538240285906223193e+00,1.806132985182057737e+01,nan,nan
1.087548633951140209e+00,1.631126448183363165e+00,3.783302435075737158e-01,1.656033206084533305e+00,-6.491209594931137694e-01,9.857147921592795958e-01,7.730412227354324095e-01,2.075441455273317803e+00,4.075304764742900687e+01,nan,nan,nan
2.836118634859932985e+00,-1.201255912746695964e+00,-1.159811435109025402e+00,9.311286431315971557e-01,-8.574790560221400015e-02,4.879631304256434099e+00,2.078885842087249358e+00,3.210751921181408175e+00,nan,nan,nan,nan
7.376589033381756311e-01,-2.623563526686130062e-02,-8.796259623732031185e-01,2.313794169806898893e+00,1.115969106581562231e+00,2.346386374819476872e-01,4.881021600386242221e-01,7.041737147013174436e+00,9.370260907028722386e+00,4.416910122433941766e+00,nan,nan
1.995316666073287948e-01,-2.826511850739999929e-02,-3.652033949626610210e-01,1.245998671548039116e+00,1.014385915384209635e+00,1.518200958788763266e+00,2.439914678638726020e+00,1.546814280252415186e+00,1.528725576019856369e+00,1.577432972381827447e+00,2.625960516711058546e+01,nan
1.798851222229584490e+00,7.858741830174537091e-01,4.793018501732908554e+00,4.310041114049716349e+00,4.866700172344320952e-01,-3.969431678084479387e+00,-1.580822737404628198e+00,5.768341726561348359e+00,1.059816890562368918e+01,3.489996186959058111e+00,nan,nan
-6.131928820631450394e-01,-8.763373094100607164e-01,-3.972881873881961012e-01,2.857162929619114777e-01,3.453818226127254754e+00,2.680629687398013061e+01,nan,nan,nan,nan,nan,nan
-1.805076950033182026e-01,-1.053366904999880838e+00,1.282000780550915930e-01,2.911844933390870249e+00,3.986378055429372846e+00,1.910691659644055518e+00,1.741693890453994475e+00,9.880828890944823861e-01,-1.344798151692480959e+00,1.973192464835816295e+01,nan,nan
-4.200592487372759726e-02,-5.086704585513220911e-01,-1.031778394077695449e+00,7.986161930249974228e-01,5.724565456316141887e-01,-6.874179901998667130e-01,-1.511316683293950913e-01,-4.719492623230030215e-02,6.063106102358510885e-01,5.826453453515693326e+00,nan,nan
1.566028015888158986e-01,4.799135702635495271e-01,1.213701039406160476e+00,3.327807257059208546e+00,4.594480402309569556e+00,9.808661802640280536e-01,-8.021131423489857859e-01,-1.442867939045461012e-01,1.323814072481484594e+01,nan,nan,nan
5.049583280929853535e-01,5.115158708824434353e-01,2.968830845745840996e+00,1.721934532975692322e+00,4.513030186905596430e+00,3.435198087740515938e+00,3.669922420047320166e-01,1.009815205547697659e+01,1.029999648365251375e+01,7.634627909219577013e+00,nan,nan
-1.101763692329146976e-01,9.290967406359250391e-02,8.556061149537047550e-01,9.727741438842687494e-01,8.848416991125289677e-01,1.606980471821567891e+00,1.598562287603784826e+00,-1.039712572109462996e-01,1.122197678790184838e+00,1.624128487723388758e+01,nan,nan
-5.195078156863142116e-01,-1.133676089736355141e+00,-3.990742317419969099e-01,4.781573514309013229e-01,9.718212354854496304e-01,-5.651848786945561365e-01,1.136862731840732366e+01,1.316144536169469781e+01,5.593429201599095180e+00,8.277334568388571512e+00,nan,nan
1.262928470367258305e+00,-1.042579842068877438e+00,3.073573924918488132e+00,2.257582966167119842e+00,2.487230797494696943e-01,5.451386924429143521e-01,-5.866063519709467933e-01,-9.715818765230640475e-01,-9.393759594633735999e-01,4.778962599654292376e+00,nan,nan
5.018940445500726932e-01,7.553960210734956826e-01,1.712037262129084469e+00,2.638955077136122984e+00,6.658338582744308676e-01,2.445576264651480702e+00,2.692097404260832771e+00,5.496659232971476072e+00,7.749161549984408204e+00,1.035375380303360870e+01,nan,nan
9.132991657689596421e-01,-3.162750519337410804e+00,7.029110893628613077e+00,6.253611303344992045e+00,nan,nan,nan,nan,nan,nan,nan,nan
1.959155469560267981e+00,-2.915239507932274043e-01,1.345324307266756891e+00,1.275120670960074643e+00,-2.308852446520096025e-01,6.142864500765173874e-01,-7.304342239352690225e-02,6.853932307720975725e-01,-2.373372170338348963e-01,6.794864718647441570e+00,nan,nan
1.632397481446860699e+00,-2.236976815210968805e+00,2.415829123825209646e+00,2.356054641872107780e+00,3.924600264250617254e-01,1.571667376775192082e+00,7.045343394020704864e+00,2.111185596758821603e+01,nan,nan,nan,nan
1.017457292171818795e+00,-6.440373894678090572e-02,1.801843890034235507e+00,5.597308698539125160e-01,9.294921803705820107e-01,3.630867705696426140e-01,2.641533205449628774e+00,8.589787392758365669e+00,6.865673291409374102e+00,1.190769008230947001e+01,nan,nan
1.761182462859021358e+00,-1.239145425361850350e+00,2.916276794463730157e-02,1.183065279828906080e+00,-2.595653616850620085e-02,2.590438279718630721e+00,1.258133349362214215e+00,1.883718376051037646e+00,1.563247030393112347e+01,nan,nan,nan
nan,nan,4.110741388069792945e-01,1.292709807613307449e+00,-7.804150053520307884e-01,1.539260273500591802e+00,1.608381354279000974e-01,4.959420571574684189e+00,1.601283290445374163e+01,1.591190564378954342e+01,nan,nan
1.388261873625892839e+01,6.910513990296816900e+00,9.900514200180635882e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.859402985142436293e+00,-8.367933008525676453e-01,2.242391086209921891e+00,1.118232147530643816e+00,-4.276194777329768160e-01,1.537192604192578083e+00,8.262742802405649567e-02,4.287982902539265062e+00,-6.256110740904318179e-01,1.327567843591557217e+00,1.733479519527402246e+01,nan
1.404489524270573053e+00,-1.038756583551058155e+00,1.746706633336412073e+00,1.213808661632665764e+00,4.812387502736799050e-01,9.658067811859372132e-01,2.048586230185809320e+00,1.330609750213612053e+01,1.421680216469016855e+01,7.694468725685641886e+00,nan,nan
3.505840992907480302e+00,-5.567915696015565352e+00,3.605866155167578579e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.850330556097260049e+00,1.444141935205293104e+00,1.260266231195463771e+00,8.015833645372445915e+00,9.372535133821283893e+00,1.472158920910366042e+01,1.127117539949946590e+01,nan,nan,nan,nan,nan
9.452915189995252376e-01,-1.553841239493194970e-01,1.432799354953890880e+00,1.849154675902068057e+00,8.860176457072230227e-02,1.141599035488311431e+00,1.774133834987479952e-01,2.791427748874665826e-01,5.591172011111842366e+00,4.271884668672832674e+00,1.944846179318547996e+01,nan
8.576423405050687121e-01,-5.974451102036698602e-01,1.837675380414106829e+00,2.738677033212575385e+00,1.941534047277591879e-01,3.191959126455338414e+00,1.943539069627622906e+00,1.797119147759868474e+00,1.386442508809333596e+01,1.251297592922385427e+01,nan,nan
5.698696622800983880e-01,-1.865740398297663916e-01,2.419834940675547053e-01,5.220230146748620070e-01,-5.485534112432949305e-01,3.325443366745486795e+00,1.087773324045638468e+01,9.920637582394038034e+00,9.460358872889319315e+00,nan,nan,nan
5.845054954440772610e-01,-5.238945720830362474e-01,1.720961498364085962e+00,3.958380665119006991e+00,3.508456186259337084e+00,9.085813314271972141e-01,9.297808309432184615e+00,1.258026762060403136e+01,1.487600491043822615e+01,nan,nan,nan
5.714142390830346807e-01,-1.107791470058289374e+00,1.371078761972607030e+00,8.981369614825898129e-01,-1.558912956238199922e-03,6.890725546225821008e-01,3.712228463670591005e-01,6.297522173175909899e+00,7.071837703366804284e+00,8.673491710598437265e+00,nan,nan
9.633020038921071837e-01,-3.673199534053541160e-01,1.812653318797617708e+00,8.571334538658459401e-02,1.134977361737226964e+00,2.085816310379684957e+00,2.076690692672248151e+00,1.092812583665926063e+01,1.045194564873023957e+01,nan,nan,nan
1.314549996781864571e+00,1.628396219496658914e-01,1.468338729467572490e+00,1.408689830135501087e+00,1.195487247267914999e+00,2.831217522359415817e+00,7.852531151754501559e-01,nan,nan,nan,nan,nan
8.625244223727601689e-01,-3.376929920807025254e-01,-3.285533594548868952e-01,8.122220968620075254e-01,1.255540484306015614e+00,8.812843920906382467e-01,2.153177644108837274e+00,6.420030876014510834e-01,4.314489570496527371e+00,2.694753235975577255e+00,nan,nan
5.548420090175606445e-01,-2.498462288641001006e-01,-3.429676171396134343e+00,1.268194848792598028e+00,-1.363674954345566182e+00,2.853376972701080927e+00,2.662129382336992034e+00,6.845552523188013216e-01,3.284572594867031015e+00,8.735235632983457954e-01,nan,nan
2.160980965358071937e-01,6.810950827001006624e-01,1.472431870708178936e+00,2.465461716424940164e+00,-2.691807101582748274e-01,8.951977891528243303e-01,3.964286296312456770e+00,3.669351177792714580e+00,6.003497225674275128e+00,7.232332132592630636e+00,1.749815700255444995e+01,nan
7.157809406597666069e-01,3.904136133974632772e-01,-4.222949793108953243e-01,1.561140630430195131e+00,6.548577337585483882e-01,5.347798896694353488e+00,8.010042198969991034e+00,8.030456340783503677e+00,1.132046733495725555e+01,4.739083819687889054e+00,nan,nan
7.900532548957308610e-01,-9.855997801660824065e-01,-1.773579595706885892e-01,2.712655593594563985e-01,3.708086686703823132e-01,9.043283629092667697e-01,6.581732138709912583e-01,8.313584815060749422e-01,1.577891398486968244e+00,8.212601425380398723e+00,nan,nan
3.262917617155702388e+00,-3.671025635824077260e-01,2.235714279616646927e+00,1.465079680818139352e+01,-1.818701485581011967e+00,3.780249766193300776e+00,nan,nan,nan,nan,nan,nan
-2.761339639187283979e+00,-3.042174752147248640e+00,1.600097698593677675e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.451476571401249194e+00,4.119761061450524786e-01,8.856042009124100167e-02,1.643888904072759560e+00,2.148622764663184359e+00,1.969548703746168083e+00,-6.534959804268546391e-01,3.206711707274059742e-02,9.283498777825796466e+00,1.331939156515356082e+01,nan,nan
