,L1,L2,obj
120,0.07489823144707997,0.1648637435735794,5.816708476373675e-05
121,0.07489823185065897,0.1648637435735794,5.8166975916433066e-05
122,0.07489823187988554,0.1648637435735794,5.8166975916433066e-05
123,0.074898231896103,0.1648637435735794,5.8166975916433066e-05
124,0.08198004354953298,0.15241679922622364,0.0014510191289593861
125,0.0819800539803458,0.15241679922622364,0.0014510098345278028
126,0.08198004354953298,0.15241680965703647,0.0014510031326822185
127,0.4371690520100842,0.7637184991001977,inf
128,0.437169062440897,0.7637184991001977,inf
129,0.4371690520100842,0.7637185095310106,inf
130,0.08198004354953298,0.15241679922622364,0.0014510191289593861
131,0.0819800539803458,0.15241679922622364,0.0014510098345278028
132,0.08198004354953298,0.15241680965703647,0.0014510031326822185
133,0.4371690520100842,0.7637184991001977,inf
134,0.2595745477798086,0.4580676491632108,19.77540300304087
135,0.17077729566467081,0.3052422241947172,4.189090417853504
136,0.12637866960710192,0.22882951171047045,0.9848433537986531
137,0.10417935657831745,0.19062315546834707,0.2387146054781682
138,0.08473609183644487,0.1571601245054211,0.00167283706455122
139,0.08330043488162892,0.15468927232247026,0.0004662119323278126
140,0.08330044531244174,0.15468927232247026,0.0004662126134552314
141,0.08330043488162892,0.15468928275328309,0.00046620930827887024
142,0.07547309834320293,0.16056519639694727,0.0010011391214904402
143,0.07547310877401575,0.16056519639694727,0.0010011261312952624
144,0.07547309834320293,0.1605652068277601,0.0010011236677175011
145,0.08121622327576938,0.15625387467360885,0.0004014131217793322
146,0.08121623370658221,0.15625387467360885,0.00040141041336780883
147,0.08121622327576938,0.15625388510442167,0.00040140626954708906
148,0.07742576082027552,0.1590993470110122,0.0006692383157279502
149,0.07742577125108835,0.1590993470110122,0.0006692325568611071
150,0.07742576082027552,0.15909935744182502,0.0006692314597287936
151,0.08035224435971061,0.15690245730293467,0.00041869641686106626
152,0.08035225479052344,0.15690245730293467,0.0004186939802424257
153,0.08035224435971061,0.1569024677337475,0.00041869641686106626
154,0.08083880438174573,0.15653720026650614,0.00040577729132520865
155,0.08083881481255856,0.15653720026650614,0.00040577646526223927
156,0.08083880438174573,0.15653721069731896,0.00040577729132520865
157,0.08153899209956611,0.15616443831597776,0.0003836060128194502
158,0.08153900253037899,0.15616443831597776,0.0003836052727485664
159,0.08153899209956611,0.15616444874679059,0.0003836051493039564
160,0.0823223364480043,0.15601511683877028,0.0003930643469383227
161,0.08232234687881712,0.15601511683877028,0.00039306337678321354
162,0.0823223364480043,0.15601512726958316,0.00039306354595481594
163,0.08165229020215387,0.15614284137706202,0.00037946856611552603
164,0.08165230063296669,0.15614284137706202,0.0003794684659118351
165,0.08165229020215387,0.1561428518078749,0.00037946856611552603
166,0.08174003649836958,0.15609096843614845,0.0003804476309380631
167,0.08174004692918241,0.15609096843614845,0.0003804446734559701
168,0.08174003649836958,0.15609097886696127,0.0003804476309380631
169,0.08165357002069651,0.15614208478727415,0.00037948171912138406
170,0.08165358045150933,0.15614208478727415,0.000379479276305277
171,0.08165357002069651,0.15614209521808697,0.0003794778689299919
172,0.08165239175273858,0.15614278134344572,0.0003794676389800874
173,0.08165240218355141,0.15614278134344572,0.00037946661258711674
174,0.08165239175273858,0.15614279177425855,0.0003794676389800874
175,0.08165268636933093,0.15614260717507916,0.00037947376392546484
176,0.08165269680014375,0.15614260717507916,0.0003794744612765211
177,0.08165268636933093,0.156142617605892,0.0003794735679886719
178,0.08165248782865048,0.15614272454628947,0.00037946980485984946
179,0.0816524982594633,0.15614272454628947,0.00037946960922465646
180,0.08165248782865048,0.1561427349771023,0.00037946971694196154
181,0.08165241256721645,0.15614276903855961,0.0003794654541129747
182,0.08165242299802927,0.15614276903855961,0.0003794683194953133
183,0.08165241256721645,0.15614277946937244,0.00037946805616590195
184,0.08165240083013187,0.15614277597716697,0.00037946563391609464
185,0.08165241126094475,0.15614277597716697,0.0003794654541129747
186,0.08165240083013187,0.1561427864079798,0.00037946661258711674
187,0.08165240849611832,0.15614277144526895,0.0003794654541129747
188,0.08165241892693115,0.15614277144526895,0.0003794649410995936
189,0.08165240849611832,0.15614278187608177,0.00037946805616590195
190,0.08165241096797582,0.15614276998398202,0.0003794654541129747
191,0.08165242139878864,0.15614276998398202,0.0003794649410995936
192,0.08165241096797582,0.15614278041479485,0.00037946805616590195
193,0.08165241168466447,0.1561427695602975,0.0003794654541129747
194,0.08165242211547735,0.1561427695602975,0.0003794683194953133
195,0.08165241168466447,0.15614277999111031,0.00037946805616590195
196,0.08165241128915496,0.15614276979411074,0.0003794654541129747
197,0.08165242171996778,0.15614276979411074,0.0003794683194953133
198,0.08165241128915496,0.15614278022492356,0.00037946805616590195
199,0.08165241111191002,0.15614276989889248,0.0003794654541129747
200,0.0816524215427229,0.15614276989889248,0.0003794683194953133
201,0.08165241111191002,0.15614278032970536,0.00037946805616590195
202,0.08165241103247894,0.15614276994584975,0.0003794654541129747
203,0.08165242146329182,0.15614276994584975,0.0003794649410995936
204,0.08165241103247894,0.15614278037666257,0.00037946805616590195
205,0.08165241108070731,0.1561427699173386,0.0003794654541129747
206,0.08165242151152013,0.1561427699173386,0.0003794683194953133
207,0.08165241108070731,0.15614278034815143,0.00037946805616590195
208,0.08165241105409216,0.1561427699330727,0.0003794654541129747
209,0.08165242148490498,0.1561427699330727,0.0003794649410995936
210,0.08165241105409216,0.1561427803638855,0.00037946805616590195
211,0.08165241107025212,0.1561427699235194,0.0003794654541129747
212,0.081652421501065,0.1561427699235194,0.0003794649410995936
213,0.08165241107025212,0.15614278035433227,0.00037946805616590195
214,0.08165241107493754,0.15614276992074955,0.0003794654541129747
215,0.08165242150575036,0.15614276992074955,0.0003794683194953133
216,0.08165241107493754,0.15614278035156237,0.00037946805616590195
217,0.08165241107235188,0.15614276992227805,0.0003794654541129747
218,0.08165242150316471,0.15614276992227805,0.0003794649410995936
219,0.08165241107235188,0.15614278035309087,0.00037946805616590195
220,0.08165241107392185,0.15614276992134996,0.0003794654541129747
221,0.08165242150473467,0.15614276992134996,0.0003794683194953133
222,0.08165241107392185,0.15614278035216284,0.00037946805616590195
223,0.08165241107305543,0.1561427699218621,0.0003794654541129747
224,0.08165242150386826,0.1561427699218621,0.0003794649410995936
225,0.08165241107305543,0.15614278035267498,0.00037946805616590195
226,0.08165241107358145,0.15614276992155118,0.0003794654541129747
227,0.08165242150439433,0.15614276992155118,0.0003794683194953133
228,0.08165241107358145,0.156142780352364,0.00037946805616590195
229,0.08165241107329119,0.15614276992172277,0.0003794654541129747
230,0.08165242150410401,0.15614276992172277,0.0003794649410995936
231,0.08165241107329119,0.1561427803525356,0.00037946805616590195
232,0.08165241107346743,0.15614276992161857,0.0003794654541129747
233,0.08165242150428026,0.15614276992161857,0.0003794683194953133
234,0.08165241107346743,0.1561427803524314,0.00037946805616590195
235,0.08165241107337018,0.15614276992167608,0.0003794654541129747
236,0.081652421504183,0.15614276992167608,0.0003794649410995936
237,0.08165241107337018,0.1561427803524889,0.00037946805616590195
238,0.08165241107342924,0.15614276992164117,0.0003794654541129747
239,0.08165242150424207,0.15614276992164117,0.0003794649410995936
240,0.08165241107342924,0.156142780352454,0.00037946805616590195
241,0.08165241107344634,0.15614276992163106,0.0003794654541129747
242,0.08165242150425922,0.15614276992163106,0.0003794683194953133
243,0.08165241107344634,0.1561427803524439,0.00037946805616590195
244,0.0816524110734369,0.15614276992163667,0.0003794654541129747
245,0.08165242150424978,0.15614276992163667,0.0003794649410995936
246,0.0816524110734369,0.1561427803524495,0.00037946805616590195
247,0.08165241107344262,0.15614276992163323,0.0003794654541129747
248,0.08165242150425545,0.15614276992163323,0.0003794649410995936
249,0.08165241107344262,0.1561427803524461,0.00037946805616590195
250,0.08165241107344429,0.15614276992163223,0.0003794654541129747
251,0.08165242150425717,0.15614276992163223,0.0003794649410995936
252,0.08165241107344429,0.15614278035244505,0.00037946805616590195
253,0.08165241107344523,0.15614276992163167,0.0003794654541129747
254,0.08165242150425805,0.15614276992163167,0.0003794649410995936
255,0.08165241107344523,0.15614278035244455,0.00037946805616590195
256,0.08165241107344573,0.15614276992163145,0.0003794654541129747
257,0.08165242150425855,0.15614276992163145,0.0003794649410995936
258,0.08165241107344573,0.15614278035244428,0.00037946805616590195
259,0.08165241107344601,0.15614276992163123,0.0003794654541129747
260,0.08165242150425883,0.15614276992163123,0.0003794649410995936
261,0.08165241107344601,0.15614278035244405,0.00037946805616590195
262,0.08165241107344617,0.15614276992163117,0.0003794654541129747
263,0.081652421504259,0.15614276992163117,0.0003794649410995936
264,0.08165241107344617,0.156142780352444,0.00037946805616590195
265,0.08165241107344623,0.15614276992163117,0.0003794654541129747
266,0.08165242150425911,0.15614276992163117,0.0003794649410995936
267,0.08165241107344623,0.156142780352444,0.00037946805616590195
268,0.08165241107344628,0.15614276992163106,0.0003794654541129747
269,0.08165242150425911,0.15614276992163106,0.0003794649410995936
270,0.08165241107344628,0.1561427803524439,0.00037946805616590195
271,0.08165241107344634,0.15614276992163106,0.0003794654541129747
272,0.08165242150425917,0.15614276992163106,0.0003794683194953133
273,0.08165241107344634,0.1561427803524439,0.00037946805616590195
274,0.08165241107344628,0.15614276992163106,0.0003794654541129747
275,0.08165242150425911,0.15614276992163106,0.0003794649410995936
276,0.08165241107344628,0.1561427803524439,0.00037946805616590195
277,0.08165241107344634,0.15614276992163106,0.0003794654541129747
278,0.08165242150425917,0.15614276992163106,0.0003794683194953133
279,0.08165241107344634,0.1561427803524439,0.00037946805616590195
280,0.08165241107344628,0.15614276992163106,0.0003794654541129747
281,0.08165242150425911,0.15614276992163106,0.0003794649410995936
282,0.08165241107344628,0.1561427803524439,0.00037946805616590195
283,0.08165241107344634,0.15614276992163106,0.0003794654541129747
284,0.08165242150425917,0.15614276992163106,0.0003794683194953133
285,0.08165241107344634,0.1561427803524439,0.00037946805616590195
286,0.08165241107344628,0.15614276992163106,0.0003794654541129747
287,0.08165242150425911,0.15614276992163106,0.0003794649410995936
288,0.08165241107344628,0.1561427803524439,0.00037946805616590195
289,0.08165241107344634,0.15614276992163106,0.0003794654541129747
290,0.08165242150425917,0.15614276992163106,0.0003794683194953133
291,0.08165241107344634,0.1561427803524439,0.00037946805616590195
292,0.08174003649836958,0.15609096843614845,0.0003804476309380631
293,0.08167258780270265,0.15613084205310923,0.0003796587532111425
294,0.08165675542433237,0.1561402016735507,0.0003795121294054921
295,0.08165325371977483,0.1561422717747566,0.0003794823286205017
296,0.08165248392329716,0.1561427268550155,0.00037946980485984946
297,0.0816523428618528,0.15614281024625004,0.0003794665082018018
298,0.08165235329266568,0.15614281024625004,0.00037946948336364876
299,0.0816523428618528,0.15614282067706287,0.0003794665082018018
300,0.08165231725370076,0.1561428253850105,0.00037947169519008094
301,0.08165233768523195,0.1561428133065108,0.00037946897468140215
302,0.08165234203167909,0.15614281073702346,0.0003794665082018018
303,0.08165234245872272,0.1561428104845683,0.0003794665082018018
304,0.0816523426904352,0.15614281034758692,0.0003794665082018018
305,0.08165234278714362,0.15614281029041582,0.0003794665082018018
306,0.19378449929271319,0.21719121952119097,2.432094945730026
307,0.193784509723526,0.21719121952119097,2.432094945730026
308,0.19378449929271319,0.21719122995200385,2.4320951142910205
309,0.19378449929271319,-0.4898087804788088,inf
310,0.193784509723526,-0.4898087804788088,inf
311,0.19378449929271319,-0.489808770047996,inf
312,0.19378449929271319,0.21719121952119097,2.432094945730026
313,0.193784509723526,0.21719121952119097,2.432094945730026
314,0.19378449929271319,0.21719122995200385,2.4320951142910205
315,0.19378449929271319,-0.4898087804788088,inf
316,0.19378449929271319,-0.1363087804788089,2.855447921960492
317,0.19378449929271319,0.05263631220202253,0.1129842295326652
318,0.193784509723526,0.05263631220202253,0.1129842295326652
319,0.19378449929271319,0.05263632263283535,0.1129842158341849
320,0.19378449929271319,0.06500413098277319,0.1774191200932161
321,0.193784509723526,0.06500413098277319,0.1774191200932161
322,0.19378449929271319,0.06500414141358601,0.1774191064637203
323,0.19378449929271319,0.05306639675012448,0.11488960614909169
324,0.193784509723526,0.05306639675012448,0.11488960614909169
325,0.19378449929271319,0.0530664071809373,0.1148897436287309
326,0.19378449929271319,0.05270048118425347,0.11326691634976656
327,0.193784509723526,0.05270048118425347,0.11326691634976656
328,0.19378449929271319,0.05270049161506629,0.11326697330373044
329,0.19378449929271319,0.052640560032752026,0.1130030600818262
330,0.193784509723526,0.052640560032752026,0.1130030600818262
331,0.19378449929271319,0.05264057046356485,0.11300304132813166
332,0.19378449929271319,0.052636475981208186,0.11298491035060708
333,0.193784509723526,0.052636475981208186,0.11298491035060708
334,0.19378449929271319,0.05263648641202101,0.11298502172970966
335,0.19378449929271319,0.052636333614748454,0.1129843317935178
336,0.193784509723526,0.052636333614748454,0.1129843317935178
337,0.19378449929271319,0.05263634404556128,0.11298439981924344
338,0.19378449929271319,0.05263631360743076,0.11298421582126404
339,0.193784509723526,0.05263631360743076,0.11298421582126404
340,0.19378449929271319,0.05263632403824359,0.1129842096921806
341,0.19378449929271319,0.05263631474541636,0.11298421582126404
342,0.193784509723526,0.05263631474541636,0.11298421582126404
343,0.19378449929271319,0.05263632517622918,0.1129842096921806
344,0.19378449929271319,0.05263631384788259,0.11298421582126404
345,0.193784509723526,0.05263631384788259,0.11298421582126404
346,0.19378449929271319,0.05263632427869541,0.1129842096921806
347,0.19378449929271319,0.05263631365823729,0.11298421582126404
348,0.193784509723526,0.05263631365823729,0.11298421582126404
349,0.19378449929271319,0.05263632408905011,0.1129842096921806
350,0.19378449929271319,0.05263631361816595,0.11298421582126404
351,0.193784509723526,0.05263631361816595,0.11298421582126404
352,0.19378449929271319,0.05263632404897883,0.1129842096921806
353,0.19378449929271319,0.052636313609699115,0.11298421582126404
354,0.193784509723526,0.052636313609699115,0.11298421582126404
355,0.19378449929271319,0.05263632404051194,0.1129842096921806
356,0.19378449929271319,0.052636313607910046,0.11298421582126404
357,0.193784509723526,0.052636313607910046,0.11298421582126404
358,0.19378449929271319,0.05263632403872287,0.1129842096921806
359,0.19378449929271319,0.052636313607532015,0.11298421582126404
360,0.193784509723526,0.052636313607532015,0.11298421582126404
361,0.19378449929271319,0.052636324038344895,0.1129842096921806
362,0.19378449929271319,0.05263631360761195,0.11298421582126404
363,0.193784509723526,0.05263631360761195,0.11298421582126404
364,0.19378449929271319,0.052636324038424775,0.1129842096921806
365,0.19378449929271319,0.05263631360754889,0.11298421582126404
366,0.193784509723526,0.05263631360754889,0.11298421582126404
367,0.19378449929271319,0.052636324038361715,0.1129842096921806
368,0.19378449929271319,0.05263631360753562,0.11298421582126404
369,0.193784509723526,0.05263631360753562,0.11298421582126404
370,0.19378449929271319,0.05263632403834845,0.1129842096921806
371,0.19378449929271319,0.0526363136075384,0.11298421582126404
372,0.193784509723526,0.0526363136075384,0.11298421582126404
373,0.19378449929271319,0.05263632403835122,0.1129842096921806
374,0.19378449929271319,0.05263631360754062,0.11298421582126404
375,0.193784509723526,0.05263631360754062,0.11298421582126404
376,0.19378449929271319,0.052636324038353444,0.1129842096921806
377,0.19378449929271319,0.052636313607542395,0.11298421582126404
378,0.193784509723526,0.052636313607542395,0.11298421582126404
379,0.19378449929271319,0.05263632403835522,0.1129842096921806
380,0.19378449929271319,0.05263631360754378,0.11298421582126404
381,0.193784509723526,0.05263631360754378,0.11298421582126404
382,0.19378449929271319,0.05263632403835661,0.1129842096921806
383,0.19378449929271319,0.05263631360754484,0.11298421582126404
384,0.193784509723526,0.05263631360754484,0.11298421582126404
385,0.19378449929271319,0.05263632403835772,0.1129842096921806
386,0.19378449929271319,0.052636313607545726,0.11298421582126404
387,0.193784509723526,0.052636313607545726,0.11298421582126404
388,0.19378449929271319,0.05263632403835855,0.1129842096921806
389,0.19378449929271319,0.05263631360754639,0.11298421582126404
390,0.193784509723526,0.05263631360754639,0.11298421582126404
391,0.19378449929271319,0.05263632403835922,0.1129842096921806
392,0.19378449929271319,0.05263631360754689,0.11298421582126404
393,0.193784509723526,0.05263631360754689,0.11298421582126404
394,0.19378449929271319,0.05263632403835977,0.1129842096921806
395,0.19378449929271319,0.052636313607547336,0.11298421582126404
396,0.193784509723526,0.052636313607547336,0.11298421582126404
397,0.19378449929271319,0.05263632403836016,0.1129842096921806
398,0.19378449929271319,0.05263631360754767,0.11298421582126404
399,0.193784509723526,0.05263631360754767,0.11298421582126404
400,0.19378449929271319,0.05263632403836055,0.1129842096921806
401,0.19378449929271319,0.052636313607547947,0.11298421582126404
402,0.193784509723526,0.052636313607547947,0.11298421582126404
403,0.19378449929271319,0.05263632403836077,0.1129842096921806
404,0.19378449929271319,0.05263631360754817,0.11298421582126404
405,0.193784509723526,0.05263631360754817,0.11298421582126404
406,0.19378449929271319,0.05263632403836099,0.1129842096921806
407,0.19378449929271319,0.052636313607548335,0.11298421582126404
408,0.193784509723526,0.052636313607548335,0.11298421582126404
409,0.19378449929271319,0.05263632403836116,0.1129842096921806
410,0.19378449929271319,0.052636313607548446,0.11298421582126404
411,0.193784509723526,0.052636313607548446,0.11298421582126404
412,0.19378449929271319,0.05263632403836127,0.1129842096921806
413,0.19378449929271319,0.05263631360754856,0.11298421582126404
414,0.193784509723526,0.05263631360754856,0.11298421582126404
415,0.19378449929271319,0.05263632403836138,0.1129842096921806
416,0.19378449929271319,0.05263631360754861,0.11298421582126404
417,0.193784509723526,0.05263631360754861,0.11298421582126404
418,0.19378449929271319,0.05263632403836144,0.1129842096921806
419,0.19378449929271319,0.05263631360754867,0.11298421582126404
420,0.193784509723526,0.05263631360754867,0.11298421582126404
421,0.19378449929271319,0.05263632403836149,0.1129842096921806
422,0.19378449929271319,0.052636313607548724,0.11298421582126404
423,0.193784509723526,0.052636313607548724,0.11298421582126404
424,0.19378449929271319,0.052636324038361604,0.1129842096921806
425,0.19378449929271319,0.05263631360754878,0.11298421582126404
426,0.193784509723526,0.05263631360754878,0.11298421582126404
427,0.19378449929271319,0.052636324038361604,0.1129842096921806
428,0.19378449929271319,0.052636313607548835,0.11298421582126404
429,0.193784509723526,0.052636313607548835,0.11298421582126404
430,0.19378449929271319,0.05263632403836166,0.1129842096921806
431,0.19378449929271319,0.052636313607548835,0.11298421582126404
432,0.193784509723526,0.052636313607548835,0.11298421582126404
433,0.19378449929271319,0.052636324038361715,0.1129842096921806
434,0.19378449929271319,0.05263631474541636,0.11298421582126404
435,0.19378449929271319,0.05263631417642356,0.11298421582126404
436,0.19378449929271319,0.05263631384791545,0.11298421582126404
437,0.19378449929271319,0.05263631371234867,0.11298421582126404
438,0.19378449929271319,0.05263631365295535,0.11298421582126404
439,0.19378449929271319,0.052636313627203,0.11298421582126404
440,0.19378449929271319,0.05263631361601684,0.11298421582126404
441,0.19378449929271319,0.052636313611159335,0.11298421582126404
442,0.19378449929271319,0.05263631360904991,0.11298421582126404
443,0.19378449929271319,0.05263631360813392,0.11298421582126404
444,0.19378449929271319,0.05263631360773613,0.11298421582126404
445,0.19378449929271319,0.05263631360756338,0.11298421582126404
446,0.05889226042989132,-0.013913042336334197,3.6589078534066557
447,0.05889227086070414,-0.013913042336334197,3.6589073554621625
448,0.05889226042989132,-0.013913031905521372,3.6589074302914906
449,0.5976568476902353,0.44388791825045976,inf
450,0.5976568581210482,0.44388791825045976,inf
451,0.5976568476902353,0.44388792868127264,inf
452,0.05889226042989132,-0.013913042336334197,3.6589078534066557
453,0.05889227086070414,-0.013913042336334197,3.6589073554621625
454,0.05889226042989132,-0.013913031905521372,3.6589074302914906
455,0.5976568476902353,0.44388791825045976,inf
456,0.3282745540600633,0.21498743795706282,8.441735020285703
457,0.16965989234866707,0.08020882367605814,0.09104497404517473
458,0.1696599027794799,0.08020882367605814,0.09104497404517473
459,0.16965989234866707,0.08020883410687096,0.09104498759724328
460,0.4838562334682231,-0.28099960154553405,inf
461,0.483856243899036,-0.28099960154553405,inf
462,0.4838562334682231,-0.2809995911147212,inf
463,0.16965989234866707,0.08020882367605814,0.09104497404517473
464,0.1696599027794799,0.08020882367605814,0.09104497404517473
465,0.16965989234866707,0.08020883410687096,0.09104498759724328
466,0.4838562334682231,-0.28099960154553405,inf
467,0.32675806290844506,-0.10039538893473796,0.2376970734132064
468,0.21799809261182718,0.02463794995777327,0.13509874726115065
469,0.18231512237825093,0.06566003646384933,0.10193886439741452
470,0.17314270918922137,0.07620488530481795,0.09398286369659112
471,0.17061833263452114,0.0791069753697134,0.09184865084905838
